source,target,strength,edge_type,is_significant,strength_level,source_category,target_category,question_relevance,interpretation
energy_cpu_pkg_joules,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_pkg_joules对batch_size_x_parallel无影响
energy_cpu_pkg_joules,hyperparam_learning_rate_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_pkg_joules对learning_rate_x_parallel无影响
energy_cpu_ram_joules,energy_cpu_ram_joules,0.0,irrelevant,no,zero,energy,energy,other,cpu_ram_joules对cpu_ram_joules无影响
energy_cpu_total_joules,hyperparam_learning_rate_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_total_joules对learning_rate_x_parallel无影响
energy_gpu_avg_watts,energy_cpu_pkg_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_avg_watts对cpu_pkg_joules无影响
hyperparam_learning_rate_x_is_parallel,is_parallel,0.0,moderation,no,zero,interaction,mode,other,learning_rate_x_parallel对is_parallel无影响
hyperparam_learning_rate_x_is_parallel,model_siamese,0.0,moderation,no,zero,interaction,control,other,learning_rate_x_parallel对model_siamese无影响
hyperparam_learning_rate_x_is_parallel,hyperparam_batch_size,0.0,moderation,no,zero,interaction,hyperparam,other,learning_rate_x_parallel对batch_size无影响
hyperparam_learning_rate_x_is_parallel,hyperparam_batch_size_x_is_parallel,0.0,moderation,no,zero,interaction,interaction,other,learning_rate_x_parallel对batch_size_x_parallel无影响
hyperparam_learning_rate_x_is_parallel,hyperparam_learning_rate_x_is_parallel,0.0,moderation,no,zero,interaction,interaction,other,learning_rate_x_parallel对learning_rate_x_parallel无影响
hyperparam_epochs_x_is_parallel,energy_cpu_pkg_joules,0.0,moderation,no,zero,interaction,energy,Q1,epochs_x_parallel对cpu_pkg_joules无影响
energy_gpu_util_max_percent,energy_cpu_total_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_util_max_percent对cpu_total_joules无影响
model_siamese,model_siamese,0.0,control_effect,no,zero,control,control,other,model_siamese对model_siamese无影响
model_siamese,hyperparam_learning_rate,0.0,control_effect,no,zero,control,hyperparam,other,model_siamese对learning_rate无影响
model_siamese,hyperparam_batch_size_x_is_parallel,0.0,control_effect,no,zero,control,interaction,other,model_siamese对batch_size_x_parallel无影响
model_siamese,hyperparam_learning_rate_x_is_parallel,0.0,control_effect,no,zero,control,interaction,other,model_siamese对learning_rate_x_parallel无影响
hyperparam_batch_size,energy_cpu_pkg_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,batch_size对cpu_pkg_joules无影响
hyperparam_batch_size,energy_cpu_total_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,batch_size对cpu_total_joules无影响
hyperparam_batch_size,energy_gpu_total_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,batch_size对gpu_total_joules无影响
hyperparam_batch_size,is_parallel,0.0,irrelevant,no,zero,hyperparam,mode,other,batch_size对is_parallel无影响
hyperparam_batch_size,model_mnist_rnn,0.0,irrelevant,no,zero,hyperparam,control,other,batch_size对model_mnist_rnn无影响
hyperparam_batch_size,model_siamese,0.0,irrelevant,no,zero,hyperparam,control,other,batch_size对model_siamese无影响
hyperparam_batch_size,hyperparam_batch_size,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,batch_size对batch_size无影响
hyperparam_batch_size,hyperparam_learning_rate,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,batch_size对learning_rate无影响
hyperparam_batch_size,hyperparam_epochs,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,batch_size对epochs无影响
hyperparam_batch_size,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,hyperparam,interaction,other,batch_size对batch_size_x_parallel无影响
energy_gpu_temp_avg_celsius,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_temp_avg_celsius对batch_size_x_parallel无影响
energy_gpu_temp_max_celsius,energy_cpu_total_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_temp_max_celsius对cpu_total_joules无影响
energy_gpu_temp_max_celsius,energy_gpu_temp_max_celsius,0.0,irrelevant,no,zero,mediator,mediator,other,gpu_temp_max_celsius对gpu_temp_max_celsius无影响
energy_gpu_temp_max_celsius,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_temp_max_celsius对batch_size_x_parallel无影响
hyperparam_batch_size,hyperparam_learning_rate_x_is_parallel,0.0,irrelevant,no,zero,hyperparam,interaction,other,batch_size对learning_rate_x_parallel无影响
hyperparam_batch_size,hyperparam_epochs_x_is_parallel,0.0,irrelevant,no,zero,hyperparam,interaction,other,batch_size对epochs_x_parallel无影响
hyperparam_learning_rate,energy_cpu_pkg_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,learning_rate对cpu_pkg_joules无影响
hyperparam_learning_rate,energy_cpu_ram_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,learning_rate对cpu_ram_joules无影响
hyperparam_learning_rate,energy_cpu_total_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,learning_rate对cpu_total_joules无影响
hyperparam_learning_rate,energy_gpu_max_watts,0.0,main_effect,no,zero,hyperparam,mediator,other,learning_rate对gpu_max_watts无影响
energy_gpu_util_avg_percent,energy_cpu_total_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_util_avg_percent对cpu_total_joules无影响
energy_gpu_util_avg_percent,energy_gpu_util_avg_percent,0.0,irrelevant,no,zero,mediator,mediator,other,gpu_util_avg_percent对gpu_util_avg_percent无影响
energy_gpu_util_avg_percent,hyperparam_learning_rate,0.0,irrelevant,no,zero,mediator,hyperparam,other,gpu_util_avg_percent对learning_rate无影响
energy_gpu_util_avg_percent,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_util_avg_percent对batch_size_x_parallel无影响
energy_gpu_util_avg_percent,hyperparam_learning_rate_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_util_avg_percent对learning_rate_x_parallel无影响
energy_gpu_util_max_percent,energy_cpu_pkg_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_util_max_percent对cpu_pkg_joules无影响
energy_gpu_util_max_percent,energy_cpu_ram_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_util_max_percent对cpu_ram_joules无影响
hyperparam_learning_rate,energy_gpu_min_watts,0.0,main_effect,no,zero,hyperparam,mediator,other,learning_rate对gpu_min_watts无影响
hyperparam_learning_rate,energy_gpu_total_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,learning_rate对gpu_total_joules无影响
hyperparam_learning_rate,energy_gpu_temp_avg_celsius,0.0,main_effect,no,zero,hyperparam,mediator,other,learning_rate对gpu_temp_avg_celsius无影响
hyperparam_learning_rate,energy_gpu_util_avg_percent,0.0,main_effect,no,zero,hyperparam,mediator,other,learning_rate对gpu_util_avg_percent无影响
hyperparam_learning_rate,energy_gpu_util_max_percent,0.0,main_effect,no,zero,hyperparam,mediator,other,learning_rate对gpu_util_max_percent无影响
hyperparam_learning_rate,is_parallel,0.0,irrelevant,no,zero,hyperparam,mode,other,learning_rate对is_parallel无影响
hyperparam_learning_rate,model_mnist_rnn,0.0,irrelevant,no,zero,hyperparam,control,other,learning_rate对model_mnist_rnn无影响
hyperparam_learning_rate,model_siamese,0.0,irrelevant,no,zero,hyperparam,control,other,learning_rate对model_siamese无影响
hyperparam_learning_rate,hyperparam_batch_size,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,learning_rate对batch_size无影响
hyperparam_learning_rate,hyperparam_learning_rate,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,learning_rate对learning_rate无影响
hyperparam_learning_rate,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,hyperparam,interaction,other,learning_rate对batch_size_x_parallel无影响
hyperparam_epochs,energy_cpu_pkg_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,epochs对cpu_pkg_joules无影响
hyperparam_epochs,energy_cpu_total_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,epochs对cpu_total_joules无影响
is_parallel,is_parallel,0.0,mode_effect,no,zero,mode,mode,other,is_parallel对is_parallel无影响
model_mnist_rnn,model_mnist_rnn,0.0,control_effect,no,zero,control,control,other,model_mnist_rnn对model_mnist_rnn无影响
model_mnist_rnn,hyperparam_batch_size_x_is_parallel,0.0,control_effect,no,zero,control,interaction,other,model_mnist_rnn对batch_size_x_parallel无影响
hyperparam_epochs,energy_gpu_max_watts,0.0,main_effect,no,zero,hyperparam,mediator,other,epochs对gpu_max_watts无影响
hyperparam_epochs,energy_gpu_total_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,epochs对gpu_total_joules无影响
energy_gpu_total_joules,energy_gpu_total_joules,0.0,irrelevant,no,zero,energy,energy,other,gpu_total_joules对gpu_total_joules无影响
energy_gpu_total_joules,hyperparam_epochs,0.0,irrelevant,no,zero,energy,hyperparam,other,gpu_total_joules对epochs无影响
energy_gpu_total_joules,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,gpu_total_joules对batch_size_x_parallel无影响
energy_gpu_temp_avg_celsius,energy_cpu_pkg_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_temp_avg_celsius对cpu_pkg_joules无影响
energy_gpu_temp_avg_celsius,energy_gpu_temp_avg_celsius,0.0,irrelevant,no,zero,mediator,mediator,other,gpu_temp_avg_celsius对gpu_temp_avg_celsius无影响
hyperparam_epochs,is_parallel,0.0,irrelevant,no,zero,hyperparam,mode,other,epochs对is_parallel无影响
hyperparam_epochs,model_mnist_rnn,0.0,irrelevant,no,zero,hyperparam,control,other,epochs对model_mnist_rnn无影响
hyperparam_epochs,model_siamese,0.0,irrelevant,no,zero,hyperparam,control,other,epochs对model_siamese无影响
hyperparam_epochs,hyperparam_batch_size,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,epochs对batch_size无影响
hyperparam_epochs,hyperparam_epochs,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,epochs对epochs无影响
hyperparam_epochs,perf_test_accuracy,0.0,main_effect,no,zero,hyperparam,performance,other,epochs对test_accuracy无影响
hyperparam_epochs,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,hyperparam,interaction,other,epochs对batch_size_x_parallel无影响
hyperparam_seed,energy_cpu_pkg_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,seed对cpu_pkg_joules无影响
hyperparam_seed,energy_cpu_ram_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,seed对cpu_ram_joules无影响
hyperparam_seed,energy_cpu_total_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,seed对cpu_total_joules无影响
hyperparam_seed,energy_gpu_avg_watts,0.0,main_effect,no,zero,hyperparam,mediator,other,seed对gpu_avg_watts无影响
hyperparam_seed,energy_gpu_max_watts,0.0,main_effect,no,zero,hyperparam,mediator,other,seed对gpu_max_watts无影响
hyperparam_seed,energy_gpu_min_watts,0.0,main_effect,no,zero,hyperparam,mediator,other,seed对gpu_min_watts无影响
hyperparam_seed,energy_gpu_total_joules,0.0,main_effect,no,zero,hyperparam,energy,Q1,seed对gpu_total_joules无影响
hyperparam_seed,energy_gpu_temp_avg_celsius,0.0,main_effect,no,zero,hyperparam,mediator,other,seed对gpu_temp_avg_celsius无影响
hyperparam_seed,energy_gpu_temp_max_celsius,0.0,main_effect,no,zero,hyperparam,mediator,other,seed对gpu_temp_max_celsius无影响
hyperparam_seed,energy_gpu_util_avg_percent,0.0,main_effect,no,zero,hyperparam,mediator,other,seed对gpu_util_avg_percent无影响
hyperparam_seed,energy_gpu_util_max_percent,0.0,main_effect,no,zero,hyperparam,mediator,other,seed对gpu_util_max_percent无影响
hyperparam_seed,is_parallel,0.0,irrelevant,no,zero,hyperparam,mode,other,seed对is_parallel无影响
hyperparam_seed,model_mnist_ff,0.0,irrelevant,no,zero,hyperparam,control,other,seed对model_mnist_ff无影响
hyperparam_seed,model_mnist_rnn,0.0,irrelevant,no,zero,hyperparam,control,other,seed对model_mnist_rnn无影响
hyperparam_seed,model_siamese,0.0,irrelevant,no,zero,hyperparam,control,other,seed对model_siamese无影响
hyperparam_seed,hyperparam_batch_size,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,seed对batch_size无影响
hyperparam_seed,hyperparam_learning_rate,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,seed对learning_rate无影响
hyperparam_seed,hyperparam_epochs,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,seed对epochs无影响
hyperparam_seed,hyperparam_seed,0.0,irrelevant,no,zero,hyperparam,hyperparam,other,seed对seed无影响
hyperparam_seed,perf_test_accuracy,0.0,main_effect,no,zero,hyperparam,performance,other,seed对test_accuracy无影响
energy_gpu_util_max_percent,hyperparam_learning_rate_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_util_max_percent对learning_rate_x_parallel无影响
energy_gpu_util_max_percent,hyperparam_epochs_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_util_max_percent对epochs_x_parallel无影响
is_parallel,energy_cpu_pkg_joules,0.0,mode_effect,no,zero,mode,energy,other,is_parallel对cpu_pkg_joules无影响
is_parallel,energy_cpu_ram_joules,0.0,mode_effect,no,zero,mode,energy,other,is_parallel对cpu_ram_joules无影响
is_parallel,energy_cpu_total_joules,0.0,mode_effect,no,zero,mode,energy,other,is_parallel对cpu_total_joules无影响
is_parallel,energy_gpu_min_watts,0.0,mode_effect,no,zero,mode,mediator,other,is_parallel对gpu_min_watts无影响
is_parallel,energy_gpu_total_joules,0.0,mode_effect,no,zero,mode,energy,other,is_parallel对gpu_total_joules无影响
hyperparam_seed,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,hyperparam,interaction,other,seed对batch_size_x_parallel无影响
hyperparam_seed,hyperparam_learning_rate_x_is_parallel,0.0,irrelevant,no,zero,hyperparam,interaction,other,seed对learning_rate_x_parallel无影响
hyperparam_seed,hyperparam_epochs_x_is_parallel,0.0,irrelevant,no,zero,hyperparam,interaction,other,seed对epochs_x_parallel无影响
perf_test_accuracy,energy_cpu_ram_joules,0.0,irrelevant,no,zero,performance,energy,Q2,test_accuracy对cpu_ram_joules无影响
perf_test_accuracy,energy_cpu_total_joules,0.0,irrelevant,no,zero,performance,energy,Q2,test_accuracy对cpu_total_joules无影响
perf_test_accuracy,model_mnist_rnn,0.0,irrelevant,no,zero,performance,control,other,test_accuracy对model_mnist_rnn无影响
perf_test_accuracy,model_siamese,0.0,irrelevant,no,zero,performance,control,other,test_accuracy对model_siamese无影响
perf_test_accuracy,perf_test_accuracy,0.0,irrelevant,no,zero,performance,performance,other,test_accuracy对test_accuracy无影响
model_mnist_ff,model_mnist_ff,0.0,control_effect,no,zero,control,control,other,model_mnist_ff对model_mnist_ff无影响
model_mnist_ff,hyperparam_batch_size_x_is_parallel,0.0,control_effect,no,zero,control,interaction,other,model_mnist_ff对batch_size_x_parallel无影响
model_mnist_rnn,energy_cpu_pkg_joules,0.0,control_effect,no,zero,control,energy,other,model_mnist_rnn对cpu_pkg_joules无影响
energy_gpu_util_max_percent,energy_gpu_util_max_percent,0.0,irrelevant,no,zero,mediator,mediator,other,gpu_util_max_percent对gpu_util_max_percent无影响
energy_gpu_util_max_percent,hyperparam_learning_rate,0.0,irrelevant,no,zero,mediator,hyperparam,other,gpu_util_max_percent对learning_rate无影响
energy_gpu_util_max_percent,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_util_max_percent对batch_size_x_parallel无影响
perf_test_accuracy,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,performance,interaction,other,test_accuracy对batch_size_x_parallel无影响
energy_gpu_max_watts,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_max_watts对batch_size_x_parallel无影响
energy_gpu_max_watts,hyperparam_learning_rate_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_max_watts对learning_rate_x_parallel无影响
energy_gpu_min_watts,energy_cpu_pkg_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_min_watts对cpu_pkg_joules无影响
energy_gpu_min_watts,energy_cpu_total_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_min_watts对cpu_total_joules无影响
hyperparam_epochs_x_is_parallel,model_mnist_rnn,0.0,moderation,no,zero,interaction,control,other,epochs_x_parallel对model_mnist_rnn无影响
hyperparam_epochs_x_is_parallel,model_siamese,0.0,moderation,no,zero,interaction,control,other,epochs_x_parallel对model_siamese无影响
hyperparam_epochs_x_is_parallel,hyperparam_batch_size,0.0,moderation,no,zero,interaction,hyperparam,other,epochs_x_parallel对batch_size无影响
is_parallel,hyperparam_batch_size_x_is_parallel,0.0,mode_effect,no,zero,mode,interaction,other,is_parallel对batch_size_x_parallel无影响
model_mnist_ff,energy_cpu_pkg_joules,0.0,control_effect,no,zero,control,energy,other,model_mnist_ff对cpu_pkg_joules无影响
model_mnist_ff,energy_cpu_total_joules,0.0,control_effect,no,zero,control,energy,other,model_mnist_ff对cpu_total_joules无影响
energy_gpu_min_watts,energy_gpu_min_watts,0.0,irrelevant,no,zero,mediator,mediator,other,gpu_min_watts对gpu_min_watts无影响
energy_gpu_min_watts,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_min_watts对batch_size_x_parallel无影响
energy_gpu_min_watts,hyperparam_learning_rate_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_min_watts对learning_rate_x_parallel无影响
energy_gpu_min_watts,hyperparam_epochs_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_min_watts对epochs_x_parallel无影响
hyperparam_epochs_x_is_parallel,energy_gpu_total_joules,0.0,moderation,no,zero,interaction,energy,Q1,epochs_x_parallel对gpu_total_joules无影响
hyperparam_epochs_x_is_parallel,energy_gpu_temp_avg_celsius,0.0,moderation,no,zero,interaction,mediator,other,epochs_x_parallel对gpu_temp_avg_celsius无影响
hyperparam_epochs_x_is_parallel,is_parallel,0.0,moderation,no,zero,interaction,mode,other,epochs_x_parallel对is_parallel无影响
energy_gpu_total_joules,energy_gpu_avg_watts,0.0,mediator,no,zero,energy,mediator,Q3,gpu_total_joules对gpu_avg_watts无影响
energy_gpu_avg_watts,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,mediator,interaction,other,gpu_avg_watts对batch_size_x_parallel无影响
energy_gpu_max_watts,energy_cpu_total_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_max_watts对cpu_total_joules无影响
energy_gpu_max_watts,energy_gpu_max_watts,0.0,irrelevant,no,zero,mediator,mediator,other,gpu_max_watts对gpu_max_watts无影响
energy_cpu_total_joules,energy_cpu_total_joules,0.0,irrelevant,no,zero,energy,energy,other,cpu_total_joules对cpu_total_joules无影响
energy_cpu_total_joules,hyperparam_learning_rate,0.0,irrelevant,no,zero,energy,hyperparam,other,cpu_total_joules对learning_rate无影响
energy_cpu_total_joules,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_total_joules对batch_size_x_parallel无影响
energy_gpu_avg_watts,energy_cpu_total_joules,0.0,mediator,no,zero,mediator,energy,Q3,gpu_avg_watts对cpu_total_joules无影响
energy_gpu_avg_watts,energy_gpu_avg_watts,0.0,irrelevant,no,zero,mediator,mediator,other,gpu_avg_watts对gpu_avg_watts无影响
hyperparam_batch_size_x_is_parallel,hyperparam_batch_size_x_is_parallel,0.0,moderation,no,zero,interaction,interaction,other,batch_size_x_parallel对batch_size_x_parallel无影响
hyperparam_learning_rate_x_is_parallel,energy_cpu_pkg_joules,0.0,moderation,no,zero,interaction,energy,Q1,learning_rate_x_parallel对cpu_pkg_joules无影响
hyperparam_learning_rate_x_is_parallel,energy_cpu_ram_joules,0.0,moderation,no,zero,interaction,energy,Q1,learning_rate_x_parallel对cpu_ram_joules无影响
hyperparam_learning_rate_x_is_parallel,energy_cpu_total_joules,0.0,moderation,no,zero,interaction,energy,Q1,learning_rate_x_parallel对cpu_total_joules无影响
energy_cpu_pkg_joules,energy_cpu_pkg_joules,0.0,irrelevant,no,zero,energy,energy,other,cpu_pkg_joules对cpu_pkg_joules无影响
energy_cpu_ram_joules,hyperparam_batch_size_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_ram_joules对batch_size_x_parallel无影响
energy_cpu_ram_joules,hyperparam_learning_rate_x_is_parallel,0.0,irrelevant,no,zero,energy,interaction,other,cpu_ram_joules对learning_rate_x_parallel无影响
hyperparam_learning_rate_x_is_parallel,energy_gpu_min_watts,0.0,moderation,no,zero,interaction,mediator,other,learning_rate_x_parallel对gpu_min_watts无影响
hyperparam_learning_rate_x_is_parallel,energy_gpu_total_joules,0.0,moderation,no,zero,interaction,energy,Q1,learning_rate_x_parallel对gpu_total_joules无影响
hyperparam_learning_rate_x_is_parallel,energy_gpu_temp_avg_celsius,0.0,moderation,no,zero,interaction,mediator,other,learning_rate_x_parallel对gpu_temp_avg_celsius无影响
hyperparam_learning_rate_x_is_parallel,energy_gpu_temp_max_celsius,0.0,moderation,no,zero,interaction,mediator,other,learning_rate_x_parallel对gpu_temp_max_celsius无影响
hyperparam_learning_rate_x_is_parallel,energy_gpu_util_avg_percent,0.0,moderation,no,zero,interaction,mediator,other,learning_rate_x_parallel对gpu_util_avg_percent无影响
hyperparam_learning_rate_x_is_parallel,energy_gpu_util_max_percent,0.0,moderation,no,zero,interaction,mediator,other,learning_rate_x_parallel对gpu_util_max_percent无影响
hyperparam_epochs_x_is_parallel,hyperparam_batch_size_x_is_parallel,0.0,moderation,no,zero,interaction,interaction,other,epochs_x_parallel对batch_size_x_parallel无影响
